dataset,grouping,location,latitude,longitude,vegetation,lai,map,mat,family,species,pft,age,a.lf,a.ssba,a.ssbh,a.ssbc,a.shba,a.shbh,a.shbc,a.sbba,a.sbbh,a.sbbc,a.stba,a.stbh,a.stbc,a.cp,a.cs,h.t,h.c,d.ba,d.bh,d.cr,c.d,m.lf,m.ss,m.sh,m.sb,m.st,m.so,m.br,m.rf,m.rc,m.rt,m.to,a.ilf,ma.ilf,r.st,r.ss,r.sb,r.sh,n.lf,n.ss,n.sb,n.sh,n.rf,n.rc,growingCondition,status,light,method_lai,method_age,method_a.lf,method_a.ssba,method_a.ssbh,method_a.ssbc,method_a.shba,method_a.shbh,method_a.shbc,method_a.sbba,method_a.sbbh,method_a.sbbc,method_a.stba,method_a.stbh,method_a.stbc,method_a.cp,method_a.cs,method_h.t,method_h.c,method_d.ba,method_d.bh,method_d.cr,method_c.d,method_m.lf,method_m.ss,method_m.sh,method_m.sb,method_m.st,method_m.so,method_m.br,method_m.rf,method_m.rc,method_m.rt,method_m.to,method_a.ilf,method_ma.ilf,method_r.st,method_r.ss,method_r.sb,method_r.sh,method_n.lf,method_n.ss,method_n.sb,method_n.sh,method_n.rf,method_n.rc,method_light
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,14.83,NA,0.000963,NA,NA,0,NA,NA,0.000382,NA,NA,0.001345,NA,NA,NA,5.2,0.8,NA,0.041,NA,4.4,1.14,NA,NA,0.286,1.56,NA,2.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023415789,0.0024,0.005,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,18.06,NA,0.001127,NA,NA,0,NA,NA,0.00081,NA,NA,0.001937,NA,NA,NA,4.9,0.9,NA,0.050,NA,4,1.65,NA,NA,0.403,1.73,NA,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021890909,0.0026,0.0039,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,27.55,NA,0.001494,NA,NA,0,NA,NA,0.000672,NA,NA,0.002166,NA,NA,NA,6,1,NA,0.053,NA,5,2.5,NA,NA,0.697,2.46,NA,2.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018734,0.0025,0.0033,NA,NA,NA,PM,3,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,34.15,NA,0.00179,NA,NA,0,NA,NA,0.000376,NA,NA,0.002166,NA,NA,NA,6.6,1.1,NA,0.053,NA,5.5,2.72,NA,NA,0.65,3.19,NA,3.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022599265,0.0025,0.0035,NA,NA,NA,PM,3,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,3.54,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0.000828,NA,NA,NA,6.6,2.9,NA,0.032,NA,3.7,0.28,NA,NA,0.33,1.07,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020228571,0.0012,0.0034,NA,NA,NA,PM,0,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,4.51,NA,0.00156,NA,NA,0,NA,NA,0.00023,NA,NA,0.00179,NA,NA,NA,8.5,2.8,NA,0.048,NA,5.7,0.47,NA,NA,0.719,2.51,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023029787,0.0013,0.0034,NA,NA,NA,PM,0,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,28.18,NA,0.003443,NA,NA,0,NA,NA,0.000444,NA,NA,0.003887,NA,NA,NA,8.4,0.8,NA,0.070,NA,7.6,2.78,NA,NA,1.428,5.44,NA,5.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020273381,0.0017,0.0036,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,13.34,NA,0.002437,NA,NA,0,NA,NA,0.00094,NA,NA,0.003377,NA,NA,NA,8.8,2.8,NA,0.066,NA,6,1.18,NA,NA,1.144,5.15,NA,2.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021479661,0.0013,0.0031,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,41.81,NA,0.005421,NA,NA,0,NA,NA,0.001741,NA,NA,0.007162,NA,NA,NA,10.9,2.2,NA,0.095,NA,8.7,4.39,NA,NA,2.359,11.45,NA,7.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020000228,0.0015,0.0034,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,47.46,NA,0.007019,NA,NA,0,NA,NA,0.000432,NA,NA,0.007451,NA,NA,NA,10.7,1.2,NA,0.097,NA,9.5,5.9,NA,NA,3.346,14.04,NA,8.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017696949,0.0016,0.0031,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,2.7,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,2,44,NA,0.007896,NA,NA,0,NA,NA,0.001357,NA,NA,0.009253,NA,NA,NA,13.2,4,NA,0.109,NA,9.2,4.45,NA,NA,3.628,18.53,NA,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019775281,0.0011,0.003,NA,NA,NA,PM,3,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
