"Species_name","Family","site","age","height","leaf_weight","stem_weight","total_weight","dia","stem.area","lma","leaf_area"
"Hakea teretifolia","Proteaceae","Basin2007",5,730,16101.1,10908.3,27009.4,6.71333333333333,35.3969876531119,0.545333333333333,29525.2444987775
"Hakea teretifolia","Proteaceae","Basin2007",5,277,881.1,809.2,1690.3,2.82333333333333,6.26057456672,0.545333333333333,1615.70904645477
"Hakea teretifolia","Proteaceae","Basin2007",5,580,5628.8,3739.7,9368.5,5.00666666666667,19.6873488690811,0.545333333333333,10321.760391198
"Hakea teretifolia","Proteaceae","Basin2007",5,890,9898.1,8098.6,17996.7,6.64,34.6278908649281,0.545333333333333,18150.5501222494
"Hakea teretifolia","Proteaceae","Basin2007",5,800,13663.3,9327.6,22990.9,6.71,35.3618454486231,0.545333333333333,25054.9511002445
"Hakea teretifolia","Proteaceae","Waratah2003",9,1250,56406.2,64967.8,121374,14.6966666666667,169.639728835188,0.63775,88445.6291650333
"Hakea teretifolia","Proteaceae","Waratah2003",9,1320,179581.6,183285.7,362867.3,21.43,360.690101009645,0.63775,281586.201489612
"Hakea teretifolia","Proteaceae","Waratah2003",9,1220,87304.2,113055.1,200359.3,17.2666666666667,234.156863106063,0.63775,136894.080752646
"Hakea teretifolia","Proteaceae","Waratah2003",9,1290,72016.9,85958.2,157975.1,13.8066666666667,149.71577440606,0.63775,112923.402587221
"Hakea teretifolia","Proteaceae","Waratah2003",9,1320,56190.2,61816.7,118006.9,13.9466666666667,152.767412790002,0.63775,88106.9384555076
"Hakea teretifolia","Proteaceae","Waratah2003",9,1300,77807.6,71311.8,149119.4,12.5133333333333,122.980402044991,0.63775,122003.292826343
"Hakea teretifolia","Proteaceae","Waratah2003",9,1480,173682.1,257145,430827.1,21.56,365.079455725424,0.63775,272335.711485692
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,460,4713.9,1637.5,6351.4,3.85333333333333,11.6617315564655,0.527,8944.78178368121
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,490,17690.8,7853.5,25544.3,7.78,47.5388941933861,0.527,33568.880455408
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,660,5641.7,2271.7,7913.4,5.12,20.5887416145661,0.527,10705.3130929791
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,250,2465.7,584,3049.7,3.24666666666667,8.27875986732486,0.527,4678.74762808349
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,420,4267.2,1450.3,5717.5,4.54,16.1883127846828,0.527,8097.15370018975
"Hakea teretifolia","Proteaceae","Waratah2011",1.3,535,5302.8,1810.7,7113.5,4.34,14.793445646489,0.527,10062.2390891841
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,210,385.1,489.5,874.6,2.05,3.30063578167778,0.216,1782.87037037037
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,290,110.8,419.9,530.7,2.17333333333333,3.70973223169899,0.216,512.962962962963
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,430,207.4,690.1,897.5,2.25666666666667,3.99967505368655,0.216,960.185185185185
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,298,363.9,545,908.9,1.96333333333333,3.02745684715562,0.216,1684.72222222222
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,310,233.6,356.1,589.7,1.60333333333333,2.0190056053533,0.216,1081.48148148148
"Hemigenia purpurea ","Lamiaceae","Basin2005",7,420,530.7,1700.5,2231.2,3.37333333333333,8.9373424072724,0.216,2456.94444444444
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,412,553.4,760.6,1314,2.21333333333333,3.84754342943646,0.222333333333333,2489.05547226387
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,170,86.6,137.9,224.5,1.59,1.98556509688509,0.222333333333333,389.505247376312
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,365,116,472.4,588.4,1.83,2.63021990940171,0.222333333333333,521.739130434783
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,280,101.7,502.6,604.3,2.11333333333333,3.50772782407316,0.222333333333333,457.421289355322
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,310,251.9,593.2,845.1,1.81666666666667,2.59203210536808,0.222333333333333,1132.98350824588
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,325,482.2,581,1063.2,2,3.14159265358979,0.222333333333333,2168.8155922039
"Hemigenia purpurea ","Lamiaceae","Basin2007",5,262,237.8,268.1,505.9,1.55333333333333,1.8950435952304,0.222333333333333,1069.5652173913
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,320,353,656.3,1009.3,2.62333333333333,5.40501416739238,0.264,1337.12121212121
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,703,512.9,2035.9,2548.8,3.39333333333333,9.04363295871886,0.264,1942.80303030303
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,470,418.4,965.7,1384.1,2.63,5.43252055640381,0.264,1584.84848484848
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,605,1052.9,852,1904.9,4.00666666666667,12.6082934229921,0.264,3988.25757575758
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,600,566.2,2235.5,2801.7,2.83666666666667,6.31984594811773,0.264,2144.69696969697
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,685,868,3981.6,4849.6,3.32,8.65697271623203,0.264,3287.87878787879
"Hemigenia purpurea ","Lamiaceae","Waratah2003",9,680,259,1556.6,1815.6,2.35666666666667,4.36200540640057,0.264,981.060606060606
"Hemigenia purpurea ","Lamiaceae","Waratah2011",1.3,100,183.8,234.5,418.3,1.87666666666667,2.76607633837695,0.223333333333333,822.985074626866
"Hemigenia purpurea ","Lamiaceae","Waratah2011",1.3,283,634.6,327.2,961.8,1.88666666666667,2.79563348925948,0.223333333333333,2841.49253731343
"Hemigenia purpurea ","Lamiaceae","Waratah2011",1.3,441,310.8,194.4,505.2,1.78666666666667,2.50713056390481,0.223333333333333,1391.64179104478
"Hemigenia purpurea ","Lamiaceae","Waratah2011",1.3,98,41.4,85.6,127,1.69333333333333,2.25203324043332,0.223333333333333,185.373134328358
"Hemigenia purpurea ","Lamiaceae","Waratah2011",1.3,252,386.7,332.2,718.9,1.68,2.21670777637296,0.223333333333333,1731.49253731343
